pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,candidate1_4,candidate1_5,office2,candidate2_1,candidate2_2,candidate2_3,candidate2_4,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2
NASH-20141104-Style067.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 7,Pell Cooper,,,,,NC District Court Judge District 7,Lamont Wiggins,Wayne Shelton Boyette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style002v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style003v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style004v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style005v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style006v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style007v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style008v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style009v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style010v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20141104-Style011v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
NORTHAMPTON-20141104-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20141104-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 4B,Charles H. Henry,,,,,NC District Court Judge District 4,Paul A. Hardison,,,,NC District Court Judge District 4,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20141104-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 4B,Charles H. Henry,,,,,NC District Court Judge District 4,Paul A. Hardison,,,,NC District Court Judge District 4,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20141104-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 4B,Charles H. Henry,,,,,NC District Court Judge District 4,Paul A. Hardison,,,,NC District Court Judge District 4,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE-20141104-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 15B,Carl R. Fox,Allen Baddour,,,,NC District Court Judge District 15B,Joseph (Joe) Moody Buckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE-20141104-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 15B,Carl R. Fox,Allen Baddour,,,,NC District Court Judge District 15B,Joseph (Joe) Moody Buckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE-20141104-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 15B,Carl R. Fox,Allen Baddour,,,,NC District Court Judge District 15B,Joseph (Joe) Moody Buckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE-20141104-Style004.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 15B,Carl R. Fox,Allen Baddour,,,,NC District Court Judge District 15B,Joseph (Joe) Moody Buckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAMLICO-20141104-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAMLICO-20141104-Style002v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAMLICO-20141104-Style003v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style004.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style005.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style006.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style007.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style008.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style009.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PASQUOTANK-20141104-Style010.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PENDER-20141104-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
PENDER-20141104-Style002v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 5,Lindsey McKee Luther,Kent Harrell,,,,NC District Court Judge District 5,Charles (Duke) Lineberry,Melinda Crouch,,,NC District Court Judge District 5,James H. Faison III,,NC District Court Judge District 5,Chad E. Hogston,,,,,,,,,,,,,,,,,,,,,,
PERQUIMANS-20141104-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PERQUIMANS-20141104-Style002v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PERQUIMANS-20141104-Style003v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 1,Meader W. Harriss III,,,,,NC District Court Judge District 1,Eula E. Reid,,,,NC District Court Judge District 1,Robert Parks Trivette,,,,,,,,,,,,,,,,,,,,,,,,,
PERSON-20141104-Style001-ALLENSVILLE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 9A,Mark Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERSON-20141104-Style002-BUSHY_FORK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 9A,Mark Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERSON-20141104-Style003-CUNNINGHAM_CHUB_LAKE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 9A,Mark Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERSON-20141104-Style004-FLAT_RIVER.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 9A,Mark Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERSON-20141104-Style005-HOLLOWAY.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 9A,Mark Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERSON-20141104-Style006-HURDLE_MILLS.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 9A,Mark Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERSON-20141104-Style007-MT_TIRZAH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 9A,Mark Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
