pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,candidate1_4,candidate1_5,office2,candidate2_1,candidate2_2,candidate2_3,candidate2_4,candidate2_5,office3,candidate3_1,candidate3_2,candidate3_3,candidate3_4,candidate3_5,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2
CATAWBA-20181106-Style053-WEST_NEWTON-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CATAWBA-20181106-Style053-WEST_NEWTON-GEN.pdf,NC Superior Court Judge District 25B Seat 1,Nathaniel (Nathan) J. Poovey,,,,,NC District Court Judge District 25 Seat 1,David W. Aycock,,,,,NC District Court Judge District 25 Seat 2,Wes W. Barkley,,,,,NC District Court Judge District 25 Seat 3,Sherri Wilson Elliott,,NC District Court Judge District 25 Seat 4,"Robert A. Mullinax, Jr.",,NC District Court Judge District 25 Seat 5,Amy Sigmon Walker,Scott M. Cranford,NC District Court Judge District 25 Seat 6,Clifton H. Smith,,NC District Court Judge District 25 Seat 7,Mark L. Killian,,,,
GUILFORD-20181106-Style055-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style055-GEN.pdf,NC Superior Court Judge District 18A Seat 1,Lora Christine Cubbage,Mark T. Cummings,,,,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,
WASHINGTON-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WASHINGTON-20181106-Style003-GEN.pdf,NC Superior Court Judge District 2 Seat 1,"Wayland J. Sermons, Jr.",,,,,NC District Court Judge District 2 Seat 1,Sarah A. Homes,"Darrell B. Cayton, Jr.",,,,NC District Court Judge District 2 Seat 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,
COLUMBUS-20181106-Style018-EAST_LEES-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/COLUMBUS-20181106-Style018-EAST_LEES-GEN.pdf,NC District Court Judge District 13 Seat 1,W. Fred Gore,,,,,NC District Court Judge District 13 Seat 2,William F. Fairley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILSON-20181106-Style064-WILSON_M-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WILSON-20181106-Style064-WILSON_M-GEN.pdf,NC Superior Court Judge District 7C Seat 1,"Walter H. Godwin, Jr.",,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
VANCE-20181106-Style037-WH-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/VANCE-20181106-Style037-WH-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
IREDELL-20181106-Style037-TURNERSBURG-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/IREDELL-20181106-Style037-TURNERSBURG-GEN.pdf,NC District Court Judge District 22A Seat 1,Carole A. Hicks,Brantley Ostwalt,W. Carey Parker,Rob Young,"Daryl G. Davidson, Sr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUTHERFORD-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/RUTHERFORD-20181106-Style001-GEN.pdf,NC District Court Judge District 29A Seat 1,Robert K. Martelle,,,,,NC District Court Judge District 29A Seat 2,Corey J. MacKinnon,Randy Pool,,,,NC District Court Judge District 29A Seat 3,Laura Anne Powell,,,,,,,,,,,,,,,,,,,,,,
DUPLIN-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/DUPLIN-20181106-Style003-GEN.pdf,NC Superior Court Judge District 4 Seat 1,"Albert D. Kirby, Jr.",Henry L. Stevens IV,,,,NC District Court Judge District 4 Seat 1,Paul A. Hardison,,,,,NC District Court Judge District 4 Seat 2,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,
GASTON-20181106-Style029-CRAMERTON-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style029-CRAMERTON-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
JOHNSTON-20181106-Style004-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/JOHNSTON-20181106-Style004-GEN.pdf,NC District Court Judge District 11 Seat 1,Joy Jones,,,,,NC District Court Judge District 11 Seat 2,Addie Rawls,,,,,NC District Court Judge District 11 Seat 3,Caron Stewart,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style013-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style013-GEN.pdf,NC Superior Court Judge District 26E Seat 1,Donnie Hoover,,,,,NC District Court Judge District 26E Seat 1,Paige McThenia,,,,,NC District Court Judge District 26E Seat 2,Regan A. Miller,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style003-GEN.pdf,NC Superior Court Judge District 26E Seat 1,Donnie Hoover,,,,,NC District Court Judge District 26E Seat 1,Paige McThenia,,,,,NC District Court Judge District 26E Seat 2,Regan A. Miller,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20181106-Style025-VR15-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ONSLOW-20181106-Style025-VR15-GEN.pdf,NC Superior Court Judge District 4 Seat 1,"Albert D. Kirby, Jr.",Henry L. Stevens IV,,,,NC District Court Judge District 4 Seat 1,Paul A. Hardison,,,,,NC District Court Judge District 4 Seat 2,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style051-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style051-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style041-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style041-GEN.pdf,NC District Court Judge District 10D Seat 1,Margaret Phillips Eagles,,,,,NC District Court Judge District 10D Seat 2,Nicolette Fulton,Walter Rand,J. Brian Ratledge,Evan Charles Schreier,Rebecca Anne Edwards,NC District Court Judge District 10D Seat 3,Ned W. Mangum,,,,,,,,,,,,,,,,,,,,,,
ORANGE-20181106-Style004-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ORANGE-20181106-Style004-GEN.pdf,NC District Court Judge District 15B Seat 1,Joseph Moody (Joe) Buckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSON-20181106-Style011-WADESBORO_2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ANSON-20181106-Style011-WADESBORO_2-GEN.pdf,NC District Court Judge District 16A Seat 1,Chris Rhue,,,,,NC District Court Judge District 16A Seat 3,Chevonne Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASH-20181106-Style024-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/NASH-20181106-Style024-GEN.pdf,NC Superior Court Judge District 7A Seat 1,Quentin T. Sumner,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
CRAVEN-20181106-Style015-TRUITT-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CRAVEN-20181106-Style015-TRUITT-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style018-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style018-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style008-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTON-20181106-Style025-BELMONT_2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style025-BELMONT_2-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
CRAVEN-20181106-Style018-VANCEBORO-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CRAVEN-20181106-Style018-VANCEBORO-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20181106-Style018-PILOT-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/FRANKLIN-20181106-Style018-PILOT-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20181106-Style024-TL06-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ONSLOW-20181106-Style024-TL06-GEN.pdf,NC Superior Court Judge District 4 Seat 1,"Albert D. Kirby, Jr.",Henry L. Stevens IV,,,,NC District Court Judge District 4 Seat 1,Paul A. Hardison,,,,,NC District Court Judge District 4 Seat 2,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,
BEAUFORT-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/BEAUFORT-20181106-Style003-GEN.pdf,NC Superior Court Judge District 2 Seat 1,"Wayland J. Sermons, Jr.",,,,,NC District Court Judge District 2 Seat 1,Sarah A. Homes,"Darrell B. Cayton, Jr.",,,,NC District Court Judge District 2 Seat 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,
WILSON-20181106-Style015-STANTONSBURG-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WILSON-20181106-Style015-STANTONSBURG-GEN.pdf,NC Superior Court Judge District 7C Seat 1,"Walter H. Godwin, Jr.",,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
EDGECOMBE-20181106-Style006-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/EDGECOMBE-20181106-Style006-GEN.pdf,NC Superior Court Judge District 7B Seat 1,Lamont Wiggins,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
GRANVILLE-20181106-Style002-ANTIOCH-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GRANVILLE-20181106-Style002-ANTIOCH-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
ROWAN-20181106-Style015-ROCK_GROVE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROWAN-20181106-Style015-ROCK_GROVE-GEN.pdf,NC Superior Court Judge District 19C Seat 1,Anna Mills Wagoner,,,,,NC District Court Judge District 19C Seat 1,Kevin Eddinger,,,,,NC District Court Judge District 19C Seat 2,Beth Dixon,,,,,NC District Court Judge District 19C Seat 3,Charlie Brown,,NC District Court Judge District 19C Seat 4,James Randolph,,,,,,,,,,,,,
VANCE-20181106-Style023-NV-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/VANCE-20181106-Style023-NV-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
DAVIDSON-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/DAVIDSON-20181106-Style001-GEN.pdf,NC District Court Judge District 22B Seat 1,Mary F. Covington,April C. Crowson,,,,NC District Court Judge District 22B Seat 2,Wayne L. Michael,,,,,NC District Court Judge District 22B Seat 3,Carlton Terry,,,,,NC District Court Judge District 22B Seat 4,Roy McDonald,April C. Wood,NC District Court Judge District 22B Seat 5,Jimmy Laird Myers,,NC District Court Judge District 22B Seat 6,Carlos Jane',Shelby S. Chase,,,,,,,,,
WAYNE-20181106-Style008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAYNE-20181106-Style008-GEN.pdf,NC District Court Judge District 8 Seat 1,Beth Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SURRY-20181106-Style005-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/SURRY-20181106-Style005-GEN.pdf,NC District Court Judge District 17B Seat 1,"Spencer G. Key, Jr.",,,,,NC District Court Judge District 17B Seat 2,Gretchen Hollar Kirkman,Tom Langan,,,,NC District Court Judge District 17B Seat 3,Marion M. Boone,,,,,,,,,,,,,,,,,,,,,,
HOKE-20181106-Style011-RAEFORD_1-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HOKE-20181106-Style011-RAEFORD_1-GEN.pdf,NC Superior Court Judge District 19D Seat 1,Michael (Mike) Stone,Gregory B. Thompson,,,,NC District Court Judge District 19D Seat 1,Warren McSweeney,,,,,NC District Court Judge District 19D Seat 2,Brian Godfrey,Regina M. Joe,Steve Bibey,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style033-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style033-GEN.pdf,NC District Court Judge District 10F Seat 1,Kris D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style023-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style023-GEN.pdf,NC Superior Court Judge District 10D Seat 1,Keith Gregory,Matt Van Sickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style071-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style071-GEN.pdf,NC District Court Judge District 26B Seat 1,Matt Osman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLUMBUS-20181106-Style002-BOLTON-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/COLUMBUS-20181106-Style002-BOLTON-GEN.pdf,NC District Court Judge District 13 Seat 1,W. Fred Gore,,,,,NC District Court Judge District 13 Seat 2,William F. Fairley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUNCOMBE-20181106-Style008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/BUNCOMBE-20181106-Style008-GEN.pdf,NC Superior Court Judge District 28 Seat 1,Marvin P. Pope,,,,,NC Superior Court Judge District 28 Seat 2,Alan Thornburg,,,,,NC District Court Judge District 28 Seat 1,Ward D. Scott,,,,,NC District Court Judge District 28 Seat 2,Julie M. Kepple,,NC District Court Judge District 28 Seat 3,Patricia Kaufmann Young,,NC District Court Judge District 28 Seat 4,Susan (Smitty) Dotson-Smith,,NC District Court Judge District 28 Seat 5,Ed Clontz,,,,,,,
CRAVEN-20181106-Style022-CROATAN-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CRAVEN-20181106-Style022-CROATAN-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style061-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style061-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20181106-Style017-NE22A-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ONSLOW-20181106-Style017-NE22A-GEN.pdf,NC Superior Court Judge District 4 Seat 1,"Albert D. Kirby, Jr.",Henry L. Stevens IV,,,,NC District Court Judge District 4 Seat 1,Paul A. Hardison,,,,,NC District Court Judge District 4 Seat 2,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,
HENDERSON-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HENDERSON-20181106-Style001-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILSON-20181106-Style036-WILSON_C-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WILSON-20181106-Style036-WILSON_C-GEN.pdf,NC Superior Court Judge District 7B Seat 1,Lamont Wiggins,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
CASWELL-20181106-Style002-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CASWELL-20181106-Style002-GEN.pdf,NC District Court Judge District 17A Seat 1,Chris Freeman,,,,,NC District Court Judge District 17A Seat 2,Christine Fields Strader,,,,,NC District Court Judge District 17A Seat 3,Mike Gentry,Gabriel E. (Gabe) Zeller,Erica Standfield Brandon,,,,,,,,,,,,,,,,,,,,
SWAIN-20181106-Style003-BC1-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/SWAIN-20181106-Style003-BC1-GEN.pdf,NC District Court Judge District 30 Seat 1,Donna Forga,,,,,NC District Court Judge District 30 Seat 2,Leo J. Phillips,Kristina L. Earwood,,,,NC District Court Judge District 30 Seat 3,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND-20181106-Style041-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style041-GEN.pdf,NC Superior Court Judge District 12A Seat 1,Claire V. Hill,,,,,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,,,,NC District Court Judge District 12 Seat 3,David H. Hasty,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans,,,
WILSON-20181106-Style070-WILSON_P-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WILSON-20181106-Style070-WILSON_P-GEN.pdf,NC Superior Court Judge District 7C Seat 1,"Walter H. Godwin, Jr.",,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
ROCKINGHAM-20181106-Style003-EDEN-1-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROCKINGHAM-20181106-Style003-EDEN-1-GEN.pdf,NC District Court Judge District 17A Seat 1,Chris Freeman,,,,,NC District Court Judge District 17A Seat 2,Christine Fields Strader,,,,,NC District Court Judge District 17A Seat 3,Mike Gentry,Gabriel E. (Gabe) Zeller,Erica Standfield Brandon,,,,,,,,,,,,,,,,,,,,
HOKE-20181106-Style008-STONEWALL-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HOKE-20181106-Style008-STONEWALL-GEN.pdf,NC Superior Court Judge District 19D Seat 1,Michael (Mike) Stone,Gregory B. Thompson,,,,NC District Court Judge District 19D Seat 1,Warren McSweeney,,,,,NC District Court Judge District 19D Seat 2,Brian Godfrey,Regina M. Joe,Steve Bibey,,,,,,,,,,,,,,,,,,,,
GASTON-20181106-Style044-DALLAS_2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style044-DALLAS_2-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20181106-Style010-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HARNETT-20181106-Style010-GEN.pdf,NC District Court Judge District 11 Seat 1,Joy Jones,,,,,NC District Court Judge District 11 Seat 2,Addie Rawls,,,,,NC District Court Judge District 11 Seat 3,Caron Stewart,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style036-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style036-GEN.pdf,NC Superior Court Judge District 18A Seat 1,Lora Christine Cubbage,Mark T. Cummings,,,,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,
ROBESON-20181106-Style018-LUMBERTON_1-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROBESON-20181106-Style018-LUMBERTON_1-GEN.pdf,NC District Court Judge District 16B Seat 1,Brooke Locklear Clark,,,,,NC District Court Judge District 16B Seat 2,"Jack Moody, Jr.",Vanessa Burton,,,,NC District Court Judge District 16B Seat 3,Angelica Chavis McIntyre,Dale Deese,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style026-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style026-GEN.pdf,NC Superior Court Judge District 18A Seat 1,Lora Christine Cubbage,Mark T. Cummings,,,,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,
GRANVILLE-20181106-Style011-CREEDMOOR-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GRANVILLE-20181106-Style011-CREEDMOOR-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
IREDELL-20181106-Style023-FALLSTOWN-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/IREDELL-20181106-Style023-FALLSTOWN-GEN.pdf,NC District Court Judge District 22A Seat 1,Carole A. Hicks,Brantley Ostwalt,W. Carey Parker,Rob Young,"Daryl G. Davidson, Sr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAWBA-20181106-Style018-RIDGEVIEW-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CATAWBA-20181106-Style018-RIDGEVIEW-GEN.pdf,NC Superior Court Judge District 25B Seat 1,Nathaniel (Nathan) J. Poovey,,,,,NC District Court Judge District 25 Seat 1,David W. Aycock,,,,,NC District Court Judge District 25 Seat 2,Wes W. Barkley,,,,,NC District Court Judge District 25 Seat 3,Sherri Wilson Elliott,,NC District Court Judge District 25 Seat 4,"Robert A. Mullinax, Jr.",,NC District Court Judge District 25 Seat 5,Amy Sigmon Walker,Scott M. Cranford,NC District Court Judge District 25 Seat 6,Clifton H. Smith,,NC District Court Judge District 25 Seat 7,Mark L. Killian,,,,
MECKLENBURG-20181106-Style084-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style084-GEN.pdf,NC Superior Court Judge District 26C Seat 1,Reggie E. McKnight,George Bell,Howard L. Clark III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style094-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style094-GEN.pdf,NC Superior Court Judge District 26C Seat 1,Reggie E. McKnight,George Bell,Howard L. Clark III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
