pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1
LENOIR-20161108-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/LENOIR-20161108-Style002.pdf,NC Superior Court Judge District 8A,Imelda Pate,Stuart L. Stroud,,NC District Court Judge District 8,Ericka James,,NC District Court Judge District 8,Les Turner,,NC District Court Judge District 8,David Bernard Brantley,,NC District Court Judge District 8,Curtis Stackhouse,Annette W. Turik,NC District Court Judge District 8,Charles P. Gaylor III,,,,,,,,,,,,,,,,,,
FORSYTH-20161108-Style074.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FORSYTH-20161108-Style074.pdf,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,Carrie F. Vickery,Aaron J. Berlin,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,Gordon A. Miller,,NC District Court Judge District 21,Victoria L. (Tori) Roemer,,NC District Court Judge District 21,David E. Sipprell,,,,,,,,,,,,,,,
WAKE-20161108-Style080.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style080.pdf,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,,NC District Court Judge District 10,Jefferson G. Griffin,,NC District Court Judge District 10,Dan Nagle,Walter Rand,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,,
IREDELL-20161108-Style028-NEW_HOPE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/IREDELL-20161108-Style028-NEW_HOPE.pdf,NC Superior Court Judge District 22A,Joe Crosswhite,,,NC District Court Judge District 22A,Edward Lawrence Hedrick IV,,NC District Court Judge District 22A,Christine Underwood,,NC District Court Judge District 22A,Deborah Brown,,NC District Court Judge District 22A,L. Dale Graham,,,,,,,,,,,,,,,,,,,,,
FORSYTH-20161108-Style048.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FORSYTH-20161108-Style048.pdf,NC District Court Judge District 21,Gordon A. Miller,,,NC District Court Judge District 21,Victoria L. (Tori) Roemer,,NC District Court Judge District 21,David E. Sipprell,,NC District Court Judge District 21,Camille Banks-Payne,,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,Carrie F. Vickery,Aaron J. Berlin,NC District Court Judge District 21,Laurie L. Hutchins,,,,,,,,,,,,,,,
WAKE-20161108-Style057.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style057.pdf,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,,NC District Court Judge District 10,Jefferson G. Griffin,,NC District Court Judge District 10,Dan Nagle,Walter Rand,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,,
LEE-20161108-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/LEE-20161108-Style001.pdf,NC District Court Judge District 11,"Robert W. Bryant, Jr.",,,NC District Court Judge District 11,Resson Faircloth,,NC District Court Judge District 11,Paul A. Holcombe,LeVonda G. Wood,NC District Court Judge District 11,Jackie Lee,,NC District Court Judge District 11,"Jimmy L. Love, Jr.",,NC District Court Judge District 11,Frank Wood,,NC District Court Judge District 11,Mary Howard Wells,,NC District Court Judge District 11,O. Henry Willis,,,,,,,,,,,,
GRANVILLE-20161108-Style039-TALLY_HO.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GRANVILLE-20161108-Style039-TALLY_HO.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
PITT-20161108-Style051.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/PITT-20161108-Style051.pdf,NC Superior Court Judge District 3A,Jeff Foster,,,NC District Court Judge District 3A,G. Galen Braddy,,NC District Court Judge District 3A,Brian DeSoto,,NC District Court Judge District 3A,Wendy Hazelton,Daniel Hines Entzminger,,,,,,,,,,,,,,,,,,,,,,,
RANDOLPH-20161108-Style015-GRANT.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/RANDOLPH-20161108-Style015-GRANT.pdf,NC District Court Judge District 19B,Darren C. Allen,Don (Skipper) Creed,,NC District Court Judge District 19B,James P. (Jimmy) Hill,,NC District Court Judge District 19B,Rob Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGECOMBE-20161108-Style007.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/EDGECOMBE-20161108-Style007.pdf,NC District Court Judge District 7,John M. Britt,,,NC District Court Judge District 7,Anthony W. (Tony) Brown,,NC District Court Judge District 7,John J. Covolo,,NC District Court Judge District 7,William C. Farris,,NC District Court Judge District 7,Lamont Wiggins,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
PITT-20161108-Style045.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/PITT-20161108-Style045.pdf,NC Superior Court Judge District 3A,Jeff Foster,,,NC District Court Judge District 3A,G. Galen Braddy,,NC District Court Judge District 3A,Brian DeSoto,,NC District Court Judge District 3A,Wendy Hazelton,Daniel Hines Entzminger,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20161108-Style043.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style043.pdf,NC District Court Judge District 10,Dan Nagle,Walter Rand,,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,NC District Court Judge District 10,Jefferson G. Griffin,,,
CRAVEN-20161108-Style011-JASPER.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CRAVEN-20161108-Style011-JASPER.pdf,NC Superior Court Judge District 3B,Robert J. McAfee,Josh Willey,,NC District Court Judge District 3B,Karen A. Alexander,,NC District Court Judge District 3B,Peter Mack,,NC District Court Judge District 3B,W. David McFadyen III,,NC District Court Judge District 3B,Walter Mills,,NC District Court Judge District 3B,Paul M. Quinn,,NC District Court Judge District 3B,Clinton D. Rowe,,,,,,,,,,,,,,,
HOKE-20161108-Style006-BUCHAN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/HOKE-20161108-Style006-BUCHAN.pdf,NC Superior Court Judge District 16A,Richard T. Brown,,,NC Superior Court Judge District 16A,Tanya T. Wallace,,NC District Court Judge District 16A,Amanda L. (Amy) Wilson,,NC District Court Judge District 16A,Michael (Mike) Stone,Angela J. Carter,NC District Court Judge District 16A,Lisa Blue Thacker,,,,,,,,,,,,,,,,,,,,,
RANDOLPH-20161108-Style020-RAMSEUR.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/RANDOLPH-20161108-Style020-RAMSEUR.pdf,NC District Court Judge District 19B,Darren C. Allen,Don (Skipper) Creed,,NC District Court Judge District 19B,James P. (Jimmy) Hill,,NC District Court Judge District 19B,Rob Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILSON-20161108-Style005.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WILSON-20161108-Style005.pdf,NC District Court Judge District 7,John M. Britt,,,NC District Court Judge District 7,Anthony W. (Tony) Brown,,NC District Court Judge District 7,John J. Covolo,,NC District Court Judge District 7,William C. Farris,,NC District Court Judge District 7,Lamont Wiggins,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
WILSON-20161108-Style011.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WILSON-20161108-Style011.pdf,NC District Court Judge District 7,John M. Britt,,,NC District Court Judge District 7,Anthony W. (Tony) Brown,,NC District Court Judge District 7,John J. Covolo,,NC District Court Judge District 7,William C. Farris,,NC District Court Judge District 7,Lamont Wiggins,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
COLUMBUS-20161108-Style009.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/COLUMBUS-20161108-Style009.pdf,NC Superior Court Judge District 13A,Chris Livingston,Douglas B. Sasser,,NC District Court Judge District 13,Scott L. Ussery,,NC District Court Judge District 13,Pauline Hankins,W. Richard Cox,NC District Court Judge District 13,C. Ashley Gore,,NC District Court Judge District 13,Jason C. Disbrow,,,,,,,,,,,,,,,,,,,,,
ROCKINGHAM-20161108-Style015-NEW_BETHEL.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/ROCKINGHAM-20161108-Style015-NEW_BETHEL.pdf,NC District Court Judge District 17A,James (Tony) Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20161108-Style009-BUNN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FRANKLIN-20161108-Style009-BUNN.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
ROCKINGHAM-20161108-Style016-ROCK_CENTRAL.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/ROCKINGHAM-20161108-Style016-ROCK_CENTRAL.pdf,NC District Court Judge District 17A,James (Tony) Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASH-20161108-Style022.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/NASH-20161108-Style022.pdf,NC District Court Judge District 7,John M. Britt,,,NC District Court Judge District 7,Anthony W. (Tony) Brown,,NC District Court Judge District 7,John J. Covolo,,NC District Court Judge District 7,William C. Farris,,NC District Court Judge District 7,Lamont Wiggins,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
NASH-20161108-Style036.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/NASH-20161108-Style036.pdf,NC District Court Judge District 7,John M. Britt,,,NC District Court Judge District 7,Anthony W. (Tony) Brown,,NC District Court Judge District 7,John J. Covolo,,NC District Court Judge District 7,William C. Farris,,NC District Court Judge District 7,Lamont Wiggins,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
ANSON-20161108-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/ANSON-20161108-Style001.pdf,NC Superior Court Judge District 16A,Richard T. Brown,,,NC Superior Court Judge District 16A,Tanya T. Wallace,,NC District Court Judge District 16A,Michael (Mike) Stone,Angela J. Carter,NC District Court Judge District 16A,Lisa Blue Thacker,,NC District Court Judge District 16A,Amanda L. (Amy) Wilson,,,,,,,,,,,,,,,,,,,,,
ALLEGHANY-20161108-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/ALLEGHANY-20161108-Style001.pdf,NC District Court Judge District 23,Jeanie Reavis Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHINGTON-20161108-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WASHINGTON-20161108-Style003.pdf,NC District Court Judge District 2,Michael A. Paul,,,NC District Court Judge District 2,Chris McLendon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADISON-20161108-Style012-WALNUT.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MADISON-20161108-Style012-WALNUT.pdf,NC Superior Court Judge District 24,Greg Horne,,,NC District Court Judge District 24,Hal G. Harrison,,NC District Court Judge District 24,Ted McEntire,,NC District Court Judge District 24,Joshua J. (Josh) Teague,Rebecca (Becca) Eggers-Gryder,,,,,,,,,,,,,,,,,,,,,,,
SCOTLAND-20161108-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/SCOTLAND-20161108-Style001.pdf,NC Superior Court Judge District 16A,Richard T. Brown,,,NC Superior Court Judge District 16A,Tanya T. Wallace,,NC District Court Judge District 16A,Michael (Mike) Stone,Angela J. Carter,NC District Court Judge District 16A,Lisa Blue Thacker,,NC District Court Judge District 16A,Amanda L. (Amy) Wilson,,,,,,,,,,,,,,,,,,,,,
CLEVELAND-20161108-Style005-FALLSTON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CLEVELAND-20161108-Style005-FALLSTON.pdf,NC Superior Court Judge District 27B,Todd Pomeroy,,,NC District Court Judge District 27B,Larry J. Wilson,,NC District Court Judge District 27B,K. Dean Black,,NC District Court Judge District 27B,Jeannette Racquel Reeves,,NC District Court Judge District 27B,Meredith A. Shuford,Justin K. Brackett,,,,,,,,,,,,,,,,,,,,
UNION-20161108-Style016.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/UNION-20161108-Style016.pdf,NC Superior Court Judge District 20B,Robert D. Palmer,Jeff Carpenter,,NC District Court Judge District 20C,Stephen Higdon,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20161108-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/UNION-20161108-Style002.pdf,NC Superior Court Judge District 20B,Robert D. Palmer,Jeff Carpenter,,NC District Court Judge District 20C,Stephen Higdon,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,,,,,,,,,,,,,,,,,,,,,,,,
ROCKINGHAM-20161108-Style010-MATRIMONY.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/ROCKINGHAM-20161108-Style010-MATRIMONY.pdf,NC District Court Judge District 17A,James (Tony) Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20161108-Style011.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/NEW_HANOVER-20161108-Style011.pdf,NC Superior Court Judge District 5A,Phyllis Gorham,,,NC District Court Judge District 5,Jeffrey Evan Noecker,,NC District Court Judge District 5,Richard (Ray) Kern,Sandra Alice Ray,NC District Court Judge District 5,Robin Wicks Robinson,,NC District Court Judge District 5,J. H. Corpening II,,NC District Court Judge District 5,Richard Russell Davis,,,,,,,,,,,,,,,,,,
WARREN-20161108-Style014-EAST_WARRENTON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WARREN-20161108-Style014-EAST_WARRENTON.pdf,NC District Court Judge District 9B,Adam Keith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20161108-Style005.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/NEW_HANOVER-20161108-Style005.pdf,NC District Court Judge District 5,Richard (Ray) Kern,Sandra Alice Ray,,NC District Court Judge District 5,Robin Wicks Robinson,,NC District Court Judge District 5,J. H. Corpening II,,NC District Court Judge District 5,Richard Russell Davis,,NC District Court Judge District 5,Jeffrey Evan Noecker,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20161108-Style013.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style013.pdf,NC District Court Judge District 26,Louis A. Trosch,,,NC District Court Judge District 26,Kimberly Best-Staton,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch
CRAVEN-20161108-Style002-HAVELOCK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CRAVEN-20161108-Style002-HAVELOCK.pdf,NC Superior Court Judge District 3B,Robert J. McAfee,Josh Willey,,NC District Court Judge District 3B,Karen A. Alexander,,NC District Court Judge District 3B,Peter Mack,,NC District Court Judge District 3B,W. David McFadyen III,,NC District Court Judge District 3B,Walter Mills,,NC District Court Judge District 3B,Paul M. Quinn,,NC District Court Judge District 3B,Clinton D. Rowe,,,,,,,,,,,,,,,
GRANVILLE-20161108-Style015-CREDLE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GRANVILLE-20161108-Style015-CREDLE.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
BLADEN-20161108-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/BLADEN-20161108-Style002.pdf,NC Superior Court Judge District 13A,Chris Livingston,Douglas B. Sasser,,NC District Court Judge District 13,C. Ashley Gore,,NC District Court Judge District 13,Jason C. Disbrow,,NC District Court Judge District 13,Scott L. Ussery,,NC District Court Judge District 13,Pauline Hankins,W. Richard Cox,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20161108-Style007.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style007.pdf,NC District Court Judge District 26,Kimberly Best-Staton,,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch,,NC District Court Judge District 26,Louis A. Trosch
