pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1
8GMART03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 2,Chris McLendon,,,DISTRICT COURT JUDGE DISTRICT 2,Michael A. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMART04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 2,Chris McLendon,,,DISTRICT COURT JUDGE DISTRICT 2,Michael A. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO10.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO11.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO12.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO13.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO14.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO15.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO16.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMCDO17.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GMECK01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK10.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK11.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK12.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK13.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK14.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK15.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK16.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK17.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK18.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK19.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK20.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK21.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
8GMECK22.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 26,Charlotte Brown-Williams,Stephen W. Kearney,,DISTRICT COURT JUDGE DISTRICT 26,Ronald L. Chapman,,DISTRICT COURT JUDGE DISTRICT 26,Bill Constangy,,DISTRICT COURT JUDGE DISTRICT 26,Donnie Hoover,Daniel Powers Roberts,DISTRICT COURT JUDGE DISTRICT 26,Hugh Lewis,,DISTRICT COURT JUDGE DISTRICT 26,Christy T. Mann,,DISTRICT COURT JUDGE DISTRICT 26,Fritz Mercer,John Totten,DISTRICT COURT JUDGE DISTRICT 26,Gary L. Henderson,"Thomas F. Moore, Jr.",DISTRICT COURT JUDGE DISTRICT 26,Kimberly Y. Best,Todd Owens,DISTRICT COURT JUDGE DISTRICT 26,Theo X. Nixon,Elizabeth Thornton Trosch,DISTRICT COURT JUDGE DISTRICT 26,William Irwin Belk,Ben S. Thalheimer,DISTRICT COURT JUDGE DISTRICT 26,"Louis A. Trosch, Jr."
